date,location_name,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,windspeed_10m_max,et0_fao_evapotranspiration
2019-04-25,Narok,24.6,14.9,19.9,0.0,0.0,9.0,3.97
2019-04-26,Narok,25.1,14.3,21.3,0.0,0.0,9.4,4.15
2019-04-27,Narok,27.2,16.3,20.6,0.0,0.0,10.2,4.11
2019-04-28,Narok,24.2,15.6,20.3,0.2,0.2,19.9,3.94
2019-04-29,Narok,25.1,14.8,20.3,0.0,0.0,15.8,3.98
2019-04-30,Narok,28.9,17.7,23.0,0.0,0.0,12.2,4.55
2019-05-01,Narok,25.0,15.2,21.2,0.0,0.0,11.2,4.46
2019-05-02,Narok,24.1,14.4,20.1,7.2,7.2,17.0,4.04
2019-05-03,Narok,25.6,15.2,20.7,10.6,10.6,7.9,4.05
2019-05-04,Narok,25.2,15.6,20.3,0.0,0.0,10.0,3.75
2019-05-05,Narok,26.4,13.9,20.4,22.3,22.3,15.7,4.44
2019-05-06,Narok,25.7,16.1,20.4,16.7,16.7,8.2,4.54
2019-05-07,Narok,26.8,16.5,21.7,3.5,3.5,21.6,3.65
2019-05-08,Narok,24.7,15.0,20.9,0.0,0.0,9.4,3.7
2019-05-09,Narok,24.3,15.6,20.3,16.7,16.7,13.0,3.43
2019-05-10,Narok,26.4,17.7,22.2,0.0,0.0,25.3,4.08
2019-05-11,Narok,27.3,14.7,21.3,0.3,0.3,17.0,3.93
2019-05-12,Narok,24.7,16.8,21.0,0.0,0.0,20.2,3.68
2019-05-13,Narok,26.0,15.0,21.2,2.9,2.9,10.3,4.28
2019-05-14,Narok,26.8,14.4,20.8,0.0,0.0,15.7,3.74
2019-05-15,Narok,26.6,16.4,21.7,0.0,0.0,15.2,3.9
2019-05-16,Narok,24.2,13.3,20.2,0.0,0.0,9.8,3.78
2019-05-17,Narok,24.7,15.5,20.1,6.0,6.0,11.5,3.71
2019-05-18,Narok,26.3,16.2,21.3,0.0,0.0,16.8,3.22
2019-05-19,Narok,25.5,14.7,19.5,0.0,0.0,11.9,3.75
2019-05-20,Narok,23.9,14.9,19.8,0.0,0.0,9.3,3.98
2019-05-21,Narok,26.9,15.6,21.2,0.0,0.0,9.7,2.87
2019-05-22,Narok,28.8,17.1,23.1,0.0,0.0,15.2,4.71
2019-05-23,Narok,26.2,15.2,20.8,1.9,1.9,12.9,3.46
2019-05-24,Narok,25.5,15.2,21.3,3.6,3.6,10.1,3.5
2019-05-25,Narok,25.4,14.2,19.6,0.0,0.0,9.3,2.93
2019-05-26,Narok,25.0,14.9,20.3,0.0,0.0,19.3,3.92
2019-05-27,Narok,29.2,18.3,23.1,0.0,0.0,12.5,4.37
2019-05-28,Narok,25.6,15.1,21.0,0.0,0.0,24.4,3.64
2019-05-29,Narok,25.0,16.9,21.1,0.0,0.0,9.5,3.99
2019-05-30,Narok,25.8,13.3,20.0,0.0,0.0,13.0,4.6
2019-05-31,Narok,27.9,15.8,21.7,0.0,0.0,18.8,4.48
2019-06-01,Narok,,16.6,21.3,0.0,0.0,12.2,3.9
2019-06-02,Narok,26.4,15.7,21.6,0.0,0.0,9.5,4.21
2019-06-03,Narok,26.9,15.5,21.7,0.0,0.0,13.0,3.86
2019-06-04,Narok,24.5,13.3,20.3,0.0,0.0,8.3,3.6
2019-06-05,Narok,25.5,14.7,19.9,0.0,0.0,13.1,3.9
2019-06-06,Narok,26.5,16.3,20.5,0.0,0.0,7.7,4.19
2019-06-07,Narok,26.3,16.0,20.7,0.0,0.0,14.0,3.57
2019-06-08,Narok,27.5,16.4,21.2,0.0,0.0,8.4,3.99
2019-06-09,Narok,24.9,16.2,20.4,0.0,0.0,10.4,3.48
2019-06-10,Narok,24.2,13.9,18.8,0.0,0.0,23.0,2.99
2019-06-11,Narok,28.2,17.4,22.3,0.0,0.0,10.8,4.61
2019-06-12,Narok,26.5,17.0,21.3,0.0,0.0,15.9,3.48
2019-06-13,Narok,24.3,13.9,19.1,0.0,0.0,8.8,3.48
2019-06-14,Narok,26.7,16.9,22.3,0.0,0.0,22.3,4.27
2019-06-15,Narok,25.5,13.8,19.0,0.0,0.0,11.8,2.99
2019-06-16,Narok,23.3,13.1,18.4,1.2,1.2,10.6,3.52
2019-06-17,Narok,23.9,13.4,18.9,0.0,0.0,10.6,2.91
2019-06-18,Narok,27.9,14.9,21.8,0.0,0.0,20.0,4.45
2019-06-19,Narok,25.0,14.9,20.4,0.0,0.0,8.1,4.13
2019-06-20,Narok,24.8,12.9,19.7,0.0,0.0,17.5,3.55
2019-06-21,Narok,24.3,13.2,20.0,0.0,0.0,12.4,4.75
2019-06-22,Narok,26.4,15.7,21.3,0.0,0.0,13.4,3.49
2019-06-23,Narok,25.6,13.1,19.5,0.0,0.0,10.9,3.71
2019-06-24,Narok,24.5,14.4,20.5,0.0,0.0,10.5,3.28
2019-06-25,Narok,26.5,14.3,20.1,0.0,0.0,18.2,3.19
2019-06-26,Narok,23.8,14.1,20.1,0.1,0.1,8.5,3.63
2019-06-27,Narok,25.7,16.7,20.9,0.0,0.0,30.7,3.96
2019-06-28,Narok,25.8,14.3,20.0,0.0,0.0,9.1,4.24
2019-06-29,Narok,25.1,14.0,20.5,0.0,0.0,14.1,3.59
2019-06-30,Narok,24.1,14.8,19.9,0.0,0.0,12.3,3.55
2019-07-01,Narok,23.8,12.9,18.4,0.0,0.0,18.6,4.02
2019-07-02,Narok,25.6,13.7,19.2,0.0,0.0,14.1,4.19
2019-07-03,Narok,24.9,13.8,20.3,0.0,0.0,16.7,4.17
2019-07-04,Narok,26.5,17.0,22.5,0.0,0.0,14.5,4.28
2019-07-05,Narok,24.4,12.7,19.3,0.0,0.0,10.8,3.68
2019-07-06,Narok,24.8,15.0,20.9,0.9,0.9,8.5,3.55
2019-07-07,Narok,23.0,14.6,18.9,0.0,0.0,14.2,3.41
2019-07-08,Narok,25.7,14.9,20.2,0.0,0.0,14.6,4.13
2019-07-09,Narok,26.1,14.7,20.8,0.0,0.0,16.7,4.38
2019-07-10,Narok,25.2,14.0,19.8,0.0,0.0,9.6,4.5
2019-07-11,Narok,25.8,13.1,19.7,0.0,0.0,18.6,3.95
2019-07-12,Narok,23.3,14.5,19.1,0.0,0.0,10.4,3.41
2019-07-13,Narok,23.5,14.9,19.8,0.0,0.0,18.8,3.52
2019-07-14,Narok,25.3,15.8,19.8,0.0,0.0,14.1,4.23
2019-07-15,Narok,26.5,16.1,20.3,0.0,0.0,17.7,4.36
2019-07-16,Narok,25.7,14.3,19.3,0.0,0.0,10.9,3.66
2019-07-17,Narok,24.9,11.9,18.9,0.0,0.0,10.8,3.44
2019-07-18,Narok,24.1,12.8,19.0,0.0,0.0,14.7,2.65
2019-07-19,Narok,25.6,14.1,19.1,0.0,0.0,7.1,3.54
2019-07-20,Narok,26.1,15.2,19.8,0.0,0.0,16.3,3.41
2019-07-21,Narok,25.0,16.2,20.3,0.0,0.0,8.2,4.15
2019-07-22,Narok,23.9,11.7,18.1,0.0,0.0,9.4,2.81
2019-07-23,Narok,26.5,14.3,20.1,0.0,0.0,7.0,3.87
2019-07-24,Narok,24.8,14.1,19.3,0.0,0.0,15.7,2.3
2019-07-25,Narok,23.6,13.5,18.0,0.0,0.0,10.2,3.73
2019-07-26,Narok,22.2,12.6,18.3,0.0,0.0,7.4,3.15
2019-07-27,Narok,21.8,12.6,17.6,0.0,0.0,28.1,3.7
2019-07-28,Narok,23.4,11.8,17.4,0.0,0.0,14.1,3.62
2019-07-29,Narok,22.4,13.2,18.4,0.0,0.0,10.2,3.49
2019-07-30,Narok,24.1,15.0,19.0,0.0,0.0,18.9,3.69
2019-07-31,Narok,22.0,11.6,18.4,0.0,0.0,8.8,4.2
2019-08-01,Narok,23.0,12.3,19.3,0.0,0.0,17.3,3.54
2019-08-02,Narok,23.6,13.6,19.1,0.0,0.0,17.5,4.03
2019-08-03,Narok,22.7,12.7,19.1,0.0,0.0,13.7,3.76
2019-08-04,Narok,23.6,12.5,19.0,0.0,0.0,6.9,3.35
2019-08-05,Narok,24.4,12.1,18.8,0.0,0.0,9.2,3.85
2019-08-06,Narok,21.5,9.7,16.4,0.0,0.0,12.0,3.46
2019-08-07,Narok,23.2,12.1,18.6,0.0,0.0,10.2,3.39
2019-08-08,Narok,22.9,11.0,16.3,1.1,1.1,13.1,3.1
2019-08-09,Narok,24.4,12.5,19.4,0.0,0.0,11.0,3.59
2019-08-10,Narok,21.0,11.8,17.4,0.0,0.0,12.8,3.94
2019-08-11,Narok,22.1,12.9,17.6,0.0,0.0,14.1,2.99
2019-08-12,Narok,22.3,11.2,17.1,0.0,0.0,10.0,3.35
2019-08-13,Narok,23.4,12.3,18.7,0.0,0.0,10.6,4.28
2019-08-14,Narok,21.2,10.4,17.0,0.0,0.0,9.1,3.52
2019-08-15,Narok,22.7,12.2,17.7,0.0,0.0,16.1,3.59
2019-08-16,Narok,21.4,12.9,17.0,0.0,0.0,13.7,2.94
2019-08-17,Narok,23.2,11.1,18.0,0.0,0.0,11.8,3.05
2019-08-18,Narok,20.6,10.1,16.7,0.0,0.0,13.8,3.02
2019-08-19,Narok,22.5,13.4,18.1,0.0,0.0,21.3,3.86
2019-08-20,Narok,21.4,12.1,17.6,0.0,0.0,21.2,2.99
2019-08-21,Narok,20.8,11.4,16.8,0.0,0.0,14.4,3.18
2019-08-22,Narok,21.4,11.9,17.5,0.0,0.0,17.4,3.36
2019-08-23,Narok,23.4,10.8,16.9,0.0,0.0,16.9,4.04
2019-08-24,Narok,20.8,10.4,16.4,0.3,0.3,15.1,3.31
2019-08-25,Narok,22.6,11.2,17.0,0.0,0.0,11.9,3.45
2019-08-26,Narok,19.4,10.6,14.9,0.0,0.0,17.2,2.81
2019-08-27,Narok,22.4,13.1,17.2,0.0,0.0,10.8,2.67
2019-08-28,Narok,22.7,13.5,17.7,0.0,0.0,17.6,3.62
2019-08-29,Narok,20.8,9.9,16.4,0.0,0.0,12.9,2.74
2019-08-30,Narok,23.2,10.6,17.4,0.0,0.0,13.0,3.61
2019-08-31,Narok,24.5,11.2,18.0,0.0,0.0,9.3,3.12
2019-09-01,Narok,20.5,10.8,16.1,0.0,0.0,20.7,3.86
2019-09-02,Narok,23.8,12.7,18.8,0.2,0.2,9.4,3.02
2019-09-03,Narok,20.2,11.0,16.4,0.0,0.0,10.9,3.54
2019-09-04,Narok,23.8,13.6,17.7,0.0,0.0,16.9,3.4
2019-09-05,Narok,21.5,13.2,17.2,0.0,0.0,11.4,3.43
2019-09-06,Narok,22.9,12.1,18.2,0.0,0.0,15.9,3.88
2019-09-07,Narok,21.9,12.3,16.5,0.0,0.0,11.6,3.03
2019-09-08,Narok,21.7,12.3,16.9,0.0,0.0,8.7,4.31
2019-09-09,Narok,22.9,13.2,17.9,0.0,0.0,8.3,3.39
2019-09-10,Narok,22.1,13.9,18.4,2.0,2.0,13.2,3.13
2019-09-11,Narok,22.7,12.1,17.3,0.0,0.0,12.0,3.64
2019-09-12,Narok,23.2,11.0,17.8,0.0,0.0,20.0,3.34
2019-09-13,Narok,20.8,9.1,15.4,0.0,0.0,9.1,2.88
2019-09-14,Narok,21.5,10.0,15.8,0.0,0.0,14.0,3.11
2019-09-15,Narok,22.8,11.1,16.6,0.0,0.0,14.2,3.11
2019-09-16,Narok,22.9,11.6,17.0,0.0,0.0,10.3,4.24
2019-09-17,Narok,22.5,12.4,17.2,0.0,0.0,12.2,3.59
2019-09-18,Narok,21.9,11.8,18.0,0.0,0.0,24.7,3.06
2019-09-19,Narok,23.1,12.5,16.7,1.5,1.5,14.4,3.41
2019-09-20,Narok,22.8,11.1,17.3,0.0,0.0,11.6,2.69
2019-09-21,Narok,22.4,12.3,17.1,0.6,0.6,27.1,3.22
2019-09-22,Narok,19.7,11.4,15.8,0.0,0.0,13.4,2.95
2019-09-23,Narok,18.6,10.2,14.6,0.0,0.0,12.3,3.6
2019-09-24,Narok,21.3,9.5,16.4,0.0,0.0,7.4,2.98
2019-09-25,Narok,22.5,10.4,16.2,1.1,1.1,11.6,3.31
2019-09-26,Narok,21.6,11.2,17.8,0.0,0.0,18.0,3.6
2019-09-27,Narok,20.6,11.3,16.8,5.4,5.4,9.8,2.83
2019-09-28,Narok,23.2,11.1,17.2,2.8,2.8,13.7,3.37
2019-09-29,Narok,20.3,10.3,16.1,0.0,0.0,9.0,2.54
2019-09-30,Narok,22.0,8.9,15.9,0.0,0.0,16.6,3.37
2019-10-01,Narok,22.0,12.0,16.9,0.0,0.0,12.0,3.19
2019-10-02,Narok,23.9,12.8,17.8,8.4,8.4,23.5,3.07
2019-10-03,Narok,20.3,9.8,15.0,0.0,0.0,13.2,3.19
2019-10-04,Narok,19.8,10.0,16.1,0.0,0.0,12.1,3.18
2019-10-05,Narok,19.7,8.7,14.9,0.0,0.0,15.4,3.42
2019-10-06,Narok,20.3,8.4,15.2,6.1,6.1,19.7,3.09
2019-10-07,Narok,21.2,10.1,16.9,0.0,0.0,13.2,3.27
2019-10-08,Narok,22.4,10.6,16.6,3.9,3.9,19.9,3.03
2019-10-09,Narok,19.9,10.2,15.7,21.1,21.1,13.5,3.54
2019-10-10,Narok,22.5,10.3,16.2,1.6,1.6,8.2,3.19
2019-10-11,Narok,22.8,13.1,17.6,0.0,0.0,10.4,3.71
2019-10-12,Narok,19.1,10.5,15.2,0.0,0.0,20.8,3.29
2019-10-13,Narok,21.3,10.5,17.1,0.0,0.0,16.3,3.32
2019-10-14,Narok,21.6,10.4,16.1,0.0,0.0,18.8,3.31
2019-10-15,Narok,20.3,9.4,13.7,0.8,0.8,22.3,2.76
2019-10-16,Narok,22.5,12.9,17.0,1.4,1.4,12.8,3.8
2019-10-17,Narok,23.4,11.2,18.0,0.0,0.0,12.7,3.26
2019-10-18,Narok,21.6,9.6,15.6,0.1,0.1,9.3,3.92
2019-10-19,Narok,20.1,9.4,15.7,4.3,4.3,10.0,3.09
2019-10-20,Narok,20.7,9.2,15.3,0.0,0.0,14.9,2.91
2019-10-21,Narok,21.6,11.9,16.2,19.3,19.3,7.4,3.88
2019-10-22,Narok,22.5,11.9,16.2,0.0,0.0,15.1,2.77
2019-10-23,Narok,21.8,11.8,17.3,8.1,8.1,9.0,3.42
2019-10-24,Narok,21.0,11.7,16.7,,0.0,13.0,2.43
2019-10-25,Narok,20.5,11.1,16.1,3.2,3.2,11.3,4.09
2019-10-26,Narok,20.7,8.9,15.8,0.7,0.7,18.0,2.86
2019-10-27,Narok,23.4,12.1,17.2,1.5,1.5,9.9,2.75
2019-10-28,Narok,20.1,9.9,15.8,0.0,0.0,14.2,3.14
2019-10-29,Narok,20.8,9.4,15.8,0.0,0.0,16.1,3.1
2019-10-30,Narok,21.8,12.6,16.8,3.7,3.7,13.9,4.22
2019-10-31,Narok,21.9,12.1,17.0,4.5,4.5,10.6,3.08
2019-11-01,Narok,20.3,10.3,15.5,0.0,0.0,23.5,3.37
2019-11-02,Narok,21.1,9.7,15.6,0.0,0.0,10.8,2.9
2019-11-03,Narok,23.7,14.0,18.6,0.0,0.0,19.1,3.55
2019-11-04,Narok,18.3,9.0,14.6,0.0,0.0,10.2,2.5
2019-11-05,Narok,22.4,11.3,16.5,5.9,5.9,13.8,2.94
2019-11-06,Narok,19.9,10.8,15.8,2.1,2.1,16.1,2.59
2019-11-07,Narok,23.4,12.4,18.0,7.3,7.3,20.5,3.57
2019-11-08,Narok,21.9,9.5,15.7,2.1,2.1,16.7,2.74
2019-11-09,Narok,20.8,11.0,15.6,0.0,0.0,18.0,3.11
2019-11-10,Narok,21.9,11.2,16.2,0.0,0.0,16.4,2.82
2019-11-11,Narok,19.8,11.0,15.4,0.0,0.0,13.7,2.67
2019-11-12,Narok,21.0,10.6,17.3,0.0,0.0,15.1,3.57
2019-11-13,Narok,23.6,10.3,17.2,,0.0,18.1,3.39
2019-11-14,Narok,22.0,12.6,16.8,2.8,2.8,13.1,3.34
2019-11-15,Narok,20.8,11.0,17.0,6.2,6.2,12.4,2.8
2019-11-16,Narok,20.9,9.3,15.6,0.0,0.0,8.6,3.13
2019-11-17,Narok,22.4,9.3,15.8,3.8,3.8,15.0,2.77
2019-11-18,Narok,20.9,11.4,17.1,0.0,0.0,16.3,3.52
2019-11-19,Narok,21.8,10.0,15.8,15.9,15.9,12.7,3.22
2019-11-20,Narok,20.1,11.3,15.9,2.0,2.0,17.5,2.83
2019-11-21,Narok,20.5,8.9,15.0,3.3,3.3,16.0,3.12
2019-11-22,Narok,20.5,11.8,15.9,7.4,7.4,13.1,3.8
2019-11-23,Narok,22.4,10.9,15.9,0.0,0.0,11.8,3.91
2019-11-24,Narok,21.9,11.7,16.4,0.0,0.0,11.0,2.85
2019-11-25,Narok,20.3,11.3,16.5,0.0,0.0,10.3,3.72
2019-11-26,Narok,19.8,11.6,15.8,6.6,6.6,12.5,3.0
2019-11-27,Narok,23.3,12.3,17.1,8.1,8.1,11.4,3.36
2019-11-28,Narok,21.5,11.0,16.5,11.8,11.8,12.3,2.92
2019-11-29,Narok,22.0,9.9,16.8,11.5,11.5,9.2,3.16
2019-11-30,Narok,22.0,10.2,16.5,0.0,0.0,15.4,3.33
2019-12-01,Narok,21.6,10.8,15.9,5.0,5.0,22.4,2.99
2019-12-02,Narok,22.8,10.7,16.7,0.0,0.0,9.9,2.66
2019-12-03,Narok,21.0,12.0,16.3,2.0,2.0,10.3,3.54
2019-12-04,Narok,22.3,11.2,16.1,0.0,0.0,17.2,3.3
2019-12-05,Narok,19.7,9.3,15.9,0.0,0.0,14.8,3.21
2019-12-06,Narok,19.0,9.1,13.9,10.3,10.3,19.1,2.6
2019-12-07,Narok,22.3,13.3,18.1,3.6,3.6,11.7,3.33
2019-12-08,Narok,23.3,10.7,17.1,0.0,0.0,18.7,3.49
2019-12-09,Narok,23.4,11.4,18.1,0.0,0.0,7.9,3.52
2019-12-10,Narok,22.9,10.5,16.6,0.9,0.9,17.1,3.13
2019-12-11,Narok,21.1,11.2,17.4,0.0,0.0,10.8,2.74
2019-12-12,Narok,20.3,11.1,16.3,0.0,0.0,12.1,3.44
2019-12-13,Narok,21.0,8.3,15.1,0.0,0.0,17.9,2.91
2019-12-14,Narok,24.1,13.7,18.1,2.1,2.1,14.0,3.31
2019-12-15,Narok,22.4,12.4,17.5,0.0,0.0,11.8,3.29
2019-12-16,Narok,25.1,12.2,18.6,0.0,0.0,17.4,3.47
2019-12-17,Narok,21.3,12.2,17.6,0.0,0.0,19.8,3.59
2019-12-18,Narok,23.3,12.2,18.6,0.0,0.0,18.8,3.92
2019-12-19,Narok,18.6,10.0,14.7,0.0,0.0,18.8,2.97
2019-12-20,Narok,23.1,14.3,18.8,0.8,0.8,13.4,3.14
2019-12-21,Narok,22.9,10.6,16.9,6.4,6.4,12.6,2.96
2019-12-22,Narok,23.8,12.2,17.8,0.0,0.0,9.1,3.79
2019-12-23,Narok,21.3,11.2,16.1,0.0,0.0,15.3,3.45
2019-12-24,Narok,20.4,9.8,16.1,0.8,0.8,15.1,3.08
2019-12-25,Narok,23.2,13.6,19.1,2.0,2.0,18.1,3.99
2019-12-26,Narok,19.4,10.2,15.3,0.0,0.0,9.6,3.68
2019-12-27,Narok,23.9,11.4,17.9,0.0,0.0,13.2,2.79
2019-12-28,Narok,23.5,12.3,17.8,0.0,0.0,18.7,3.25
2019-12-29,Narok,22.6,12.1,17.9,0.0,0.0,9.8,3.44
2019-12-30,Narok,21.5,11.6,16.4,0.0,0.0,15.8,2.25
2019-12-31,Narok,23.6,12.0,17.9,0.0,0.0,11.0,3.58
2020-01-01,Narok,21.2,11.5,16.6,0.0,0.0,10.8,3.95
2020-01-02,Narok,23.3,12.4,16.7,0.0,0.0,14.4,3.01
2020-01-03,Narok,21.6,10.1,17.1,0.0,0.0,8.4,3.31
2020-01-04,Narok,25.0,13.9,18.7,0.0,0.0,9.0,4.42
2020-01-05,Narok,23.2,12.2,17.5,0.0,0.0,13.5,3.37
2020-01-06,Narok,23.1,10.8,17.6,0.0,0.0,14.5,3.49
2020-01-07,Narok,23.2,13.4,18.4,0.0,0.0,13.8,3.5
2020-01-08,Narok,23.0,14.3,18.7,0.0,0.0,14.2,4.05
2020-01-09,Narok,21.3,12.4,17.0,0.0,0.0,9.2,3.69
2020-01-10,Narok,25.1,13.9,19.6,0.0,0.0,17.4,3.54
2020-01-11,Narok,22.7,13.6,18.3,0.0,0.0,13.9,3.06
2020-01-12,Narok,23.0,11.8,18.0,0.0,0.0,13.1,3.1
2020-01-13,Narok,22.2,9.9,16.1,0.0,0.0,14.8,3.65
2020-01-14,Narok,23.2,10.9,17.6,0.0,0.0,14.1,3.2
2020-01-15,Narok,23.4,13.1,18.2,0.0,0.0,7.7,3.19
2020-01-16,Narok,23.8,12.5,18.8,0.0,0.0,15.3,3.27
2020-01-17,Narok,24.1,13.4,18.4,0.0,0.0,7.1,3.33
2020-01-18,Narok,23.7,11.4,17.8,0.0,0.0,8.3,3.87
2020-01-19,Narok,22.5,12.2,18.0,0.0,0.0,15.9,3.11
2020-01-20,Narok,20.8,10.8,17.0,0.0,0.0,12.3,2.93
2020-01-21,Narok,23.2,12.2,17.3,0.0,0.0,13.4,3.14
2020-01-22,Narok,23.5,14.0,19.2,0.0,0.0,17.0,3.81
2020-01-23,Narok,23.3,13.7,18.1,0.0,0.0,12.4,3.32
2020-01-24,Narok,23.8,12.4,19.0,0.0,0.0,14.5,3.92
2020-01-25,Narok,24.7,14.0,19.0,0.0,0.0,7.6,3.73
2020-01-26,Narok,26.5,14.3,20.1,0.0,0.0,22.4,3.53
2020-01-27,Narok,23.2,12.4,17.7,0.0,0.0,17.3,3.71
2020-01-28,Narok,24.2,14.1,18.5,0.0,0.0,17.0,3.45
2020-01-29,Narok,20.8,10.0,16.6,0.0,0.0,14.1,3.21
2020-01-30,Narok,24.4,13.7,18.0,0.0,0.0,15.5,3.97
2020-01-31,Narok,24.2,12.4,18.3,0.0,0.0,12.8,3.65
2020-02-01,Narok,24.9,15.9,20.4,0.0,0.0,11.7,3.72
2020-02-02,Narok,24.1,13.4,19.0,0.0,0.0,12.3,3.89
2020-02-03,Narok,21.9,13.6,18.0,0.0,0.0,13.3,3.88
2020-02-04,Narok,24.6,14.1,20.6,0.0,0.0,8.4,4.09
2020-02-05,Narok,25.3,15.9,21.3,0.0,0.0,12.3,4.11
2020-02-06,Narok,26.1,14.5,20.0,0.0,0.0,24.3,4.07
2020-02-07,Narok,24.1,14.6,19.3,0.0,0.0,21.4,2.91
2020-02-08,Narok,25.1,16.8,20.9,0.0,0.0,13.4,4.02
2020-02-09,Narok,22.1,13.7,17.8,0.0,0.0,11.1,3.81
2020-02-10,Narok,24.0,13.3,19.5,0.0,0.0,14.5,3.4
2020-02-11,Narok,22.3,12.4,17.9,0.0,0.0,10.9,3.33
2020-02-12,Narok,25.4,16.3,20.9,0.0,0.0,16.1,3.66
2020-02-13,Narok,26.0,15.6,20.2,0.0,0.0,10.1,4.53
2020-02-14,Narok,25.3,14.6,20.5,0.0,0.0,15.6,3.83
2020-02-15,Narok,27.4,16.8,20.8,0.0,0.0,17.1,3.97
2020-02-16,Narok,23.7,12.6,19.2,0.0,0.0,10.8,4.51
2020-02-17,Narok,24.6,13.1,18.3,0.0,0.0,13.2,3.55
2020-02-18,Narok,24.4,12.9,18.6,0.0,0.0,15.7,3.44
2020-02-19,Narok,26.4,15.5,20.6,0.0,0.0,9.3,3.84
2020-02-20,Narok,24.9,14.5,20.5,0.0,0.0,11.0,4.48
2020-02-21,Narok,21.9,11.0,17.0,0.0,0.0,16.7,3.33
2020-02-22,Narok,26.4,16.4,21.9,0.0,0.0,14.5,4.01
2020-02-23,Narok,26.9,15.4,21.0,0.0,0.0,12.5,4.13
2020-02-24,Narok,26.6,14.4,21.0,0.0,0.0,24.8,4.01
2020-02-25,Narok,25.3,15.6,20.6,0.0,0.0,16.7,3.76
2020-02-26,Narok,24.6,14.8,20.3,0.0,0.0,13.9,3.19
2020-02-27,Narok,25.0,13.2,20.1,0.0,0.0,16.6,4.02
2020-02-28,Narok,23.8,14.5,20.0,0.0,0.0,12.2,3.2
2020-02-29,Narok,23.5,14.9,19.8,0.0,0.0,8.4,2.98
2020-03-01,Narok,22.7,12.5,18.6,0.0,0.0,9.8,3.77
2020-03-02,Narok,24.7,15.0,20.1,0.9,0.9,11.2,3.59
2020-03-03,Narok,26.3,13.8,20.8,0.0,0.0,12.2,4.18
2020-03-04,Narok,25.0,12.6,19.5,0.0,0.0,18.6,4.06
2020-03-05,Narok,23.9,13.4,20.2,0.0,0.0,12.0,3.65
2020-03-06,Narok,25.5,15.7,20.4,0.0,0.0,9.7,3.58
2020-03-07,Narok,23.9,15.7,20.0,0.0,0.0,12.7,4.18
2020-03-08,Narok,23.7,13.1,19.6,0.0,0.0,11.9,3.2
2020-03-09,Narok,25.6,13.3,20.2,0.0,0.0,7.6,4.17
2020-03-10,Narok,26.4,15.3,19.9,2.7,2.7,7.8,3.57
2020-03-11,Narok,22.3,14.2,18.6,0.0,0.0,12.2,4.27
2020-03-12,Narok,26.9,17.2,21.6,0.0,0.0,12.1,3.41
2020-03-13,Narok,27.7,17.9,23.4,7.5,7.5,12.0,4.19
2020-03-14,Narok,25.3,16.0,20.6,0.0,0.0,13.1,3.68
2020-03-15,Narok,26.4,16.0,21.3,0.0,0.0,13.0,3.44
2020-03-16,Narok,25.4,13.1,19.1,0.0,0.0,14.6,4.43
2020-03-17,Narok,26.2,14.7,20.2,1.3,1.3,13.2,3.34
2020-03-18,Narok,25.9,15.2,20.4,0.0,0.0,11.0,3.62
2020-03-19,Narok,25.2,17.0,21.4,0.0,0.0,13.5,3.95
2020-03-20,Narok,25.6,15.6,19.9,0.0,0.0,17.8,3.83
2020-03-21,Narok,26.6,14.2,21.1,,0.0,11.5,4.69
2020-03-22,Narok,26.0,14.0,20.2,12.1,12.1,19.0,4.11
2020-03-23,Narok,25.7,15.8,21.5,4.8,4.8,10.5,3.86
2020-03-24,Narok,25.9,15.1,20.1,0.0,0.0,11.4,3.99
2020-03-25,Narok,24.2,14.8,19.8,0.0,0.0,13.4,3.66
2020-03-26,Narok,26.2,14.6,20.1,4.6,4.6,8.5,4.32
2020-03-27,Narok,23.9,13.4,19.8,0.0,0.0,22.1,3.58
2020-03-28,Narok,26.5,14.5,20.4,0.0,0.0,8.3,3.83
2020-03-29,Narok,26.3,15.2,19.8,4.6,4.6,17.3,3.9
2020-03-30,Narok,26.2,16.3,20.5,6.6,6.6,16.5,3.64
2020-03-31,Narok,24.0,16.2,20.3,4.9,4.9,15.3,3.76
2020-04-01,Narok,25.8,13.6,20.5,14.8,14.8,13.0,3.88
2020-04-02,Narok,26.6,13.5,20.1,14.2,14.2,13.2,3.11
2020-04-03,Narok,24.9,16.3,20.6,0.0,0.0,11.0,4.25
2020-04-04,Narok,27.2,15.7,22.0,24.6,24.6,7.8,4.44
2020-04-05,Narok,25.8,15.2,21.7,1.2,1.2,15.6,4.32
2020-04-06,Narok,25.5,16.9,20.9,0.0,0.0,9.8,4.14
2020-04-07,Narok,26.8,16.7,22.2,0.0,0.0,10.5,3.74
2020-04-08,Narok,27.9,16.5,21.4,17.4,17.4,10.9,4.67
2020-04-09,Narok,23.7,14.1,19.4,0.0,0.0,22.3,3.56
2020-04-10,Narok,25.5,14.1,20.0,0.0,0.0,7.5,3.92
2020-04-11,Narok,23.7,13.3,19.5,2.9,2.9,19.2,3.84
2020-04-12,Narok,24.6,14.8,19.5,8.9,8.9,13.2,4.27
2020-04-13,Narok,27.9,16.6,22.4,16.1,16.1,9.0,3.65
2020-04-14,Narok,24.9,13.6,20.5,0.5,0.5,11.9,4.4
2020-04-15,Narok,24.7,13.7,20.3,1.2,1.2,13.4,4.16
